date,brand,store,on_promotion,price,quantity
1990-11-28,dominicks,50,1.0,1.59,5440.0
1990-12-05,dominicks,50,1.0,2.29,29632.0
1990-12-12,dominicks,50,0.0,1.89,6912.0
1990-12-19,dominicks,50,1.0,1.39,25280.0
1990-12-26,dominicks,50,0.0,1.89,5568.0
1991-01-02,dominicks,50,0.0,1.89,2496.0
1991-01-09,dominicks,50,0.0,1.89,6208.0
1991-01-16,dominicks,50,1.0,0.99,84288.0
1991-01-23,dominicks,50,0.0,1.89,4928.0
1991-01-30,dominicks,50,0.0,1.89,7744.0
1991-02-06,dominicks,50,1.0,1.49,22976.0
1991-02-13,dominicks,50,0.0,1.49,7488.0
1991-02-20,dominicks,50,0.0,1.89,2496.0
1991-02-27,dominicks,50,0.0,1.79,5760.0
1991-03-06,dominicks,50,1.0,1.89,4160.0
1991-03-13,dominicks,50,1.0,0.94,39744.0
1991-03-20,dominicks,50,0.0,1.89,1600.0
1991-03-27,dominicks,50,0.0,1.89,2432.0
1991-04-03,dominicks,50,1.0,1.59,7232.0
1991-04-10,dominicks,50,0.0,1.59,5184.0
1991-04-17,dominicks,50,0.0,1.59,11904.0
1991-04-24,dominicks,50,1.0,0.99,59328.0
1991-05-01,dominicks,50,1.0,1.89,3264.0
1991-05-08,dominicks,50,0.0,1.89,4992.0
1991-05-15,dominicks,50,0.0,2.19,1664.0
1991-05-22,dominicks,50,0.0,2.19,2944.0
1991-05-29,dominicks,50,1.0,1.59,21952.0
1991-06-05,dominicks,50,0.0,1.59,2560.0
1991-06-12,dominicks,50,0.0,2.09,2304.0
1991-06-19,dominicks,50,1.0,1.41,4032.0
1991-06-26,dominicks,50,0.0,1.29,11520.0
1991-07-03,dominicks,50,0.0,1.89,3456.0
1991-07-10,dominicks,50,0.0,1.89,4416.0
1991-07-17,dominicks,50,1.0,1.59,13184.0
1991-07-24,dominicks,50,0.0,1.59,6080.0
1991-07-31,dominicks,50,0.0,1.89,4416.0
1991-08-07,dominicks,50,1.0,0.99,36160.0
1991-08-14,dominicks,50,0.0,0.99,15872.0
1991-08-21,dominicks,50,1.0,1.49,15744.0
1991-08-28,dominicks,50,0.0,1.49,2560.0
1991-09-04,dominicks,50,0.0,1.39,11456.0
1991-09-11,dominicks,50,0.0,1.39,9216.0
1991-09-18,dominicks,50,0.0,1.39,8832.0
1991-09-25,dominicks,50,1.0,1.58,6016.0
1991-10-02,dominicks,50,0.0,1.58,7232.0
1991-10-09,dominicks,50,0.0,1.58,6528.0
1991-10-16,dominicks,50,0.228682783,2.326737768,6176.0
1991-10-23,dominicks,50,0.0,1.58,5824.0
1991-10-30,dominicks,50,0.0,1.58,4032.0
1991-11-06,dominicks,50,0.0,1.58,2432.0
1991-11-13,dominicks,50,1.0,1.58,10432.0
1991-11-20,dominicks,50,0.0,1.58,4416.0
1991-11-27,dominicks,50,0.0,1.58,5696.0
1991-12-04,dominicks,50,1.0,1.58,16000.0
1991-12-11,dominicks,50,0.0,1.58,9600.0
1991-12-18,dominicks,50,1.0,1.58,13888.0
1991-12-25,dominicks,50,0.0,1.58,4096.0
1992-01-01,dominicks,50,1.0,1.58,11712.0
1992-01-08,dominicks,50,0.0,1.58,10432.0
1992-01-15,dominicks,50,0.0,1.58,4864.0
1992-01-22,dominicks,50,0.0,1.58,4672.0
1992-01-29,dominicks,50,0.0,1.58,5696.0
1992-02-05,dominicks,50,0.228682783,2.326737768,0.0
1992-02-12,dominicks,50,0.0,1.58,4032.0
1992-02-19,dominicks,50,0.0,1.58,2240.0
1992-02-26,dominicks,50,0.0,1.58,6720.0
1992-03-04,dominicks,50,0.0,1.58,5248.0
1992-03-11,dominicks,50,1.0,1.58,28608.0
1992-03-18,dominicks,50,0.0,1.58,10304.0
1992-03-25,dominicks,50,0.0,1.58,18560.0
1992-04-01,dominicks,50,0.0,1.58,3264.0
1992-04-08,dominicks,50,0.0,1.58,3904.0
1992-04-15,dominicks,50,0.0,1.58,5440.0
1992-04-22,dominicks,50,1.0,1.29,30080.0
1992-04-29,dominicks,50,0.0,1.29,9088.0
1992-05-06,dominicks,50,0.0,1.89,2240.0
1992-05-13,dominicks,50,0.0,1.89,5504.0
1992-05-20,dominicks,50,0.0,1.99,4864.0
1992-05-27,dominicks,50,0.0,1.69,12032.0
1992-06-03,dominicks,50,0.0,1.69,44672.0
1992-06-10,dominicks,50,0.0,1.69,19200.0
1992-06-17,dominicks,50,0.0,1.99,5824.0
1992-06-24,dominicks,50,0.0,1.99,2112.0
1992-07-01,dominicks,50,0.0,1.99,2432.0
1992-07-08,dominicks,50,0.0,1.99,3968.0
1992-07-15,dominicks,50,0.0,1.29,12288.0
1992-07-22,dominicks,50,0.0,1.99,6336.0
1992-07-29,dominicks,50,0.0,1.69,10176.0
1992-08-05,dominicks,50,1.0,1.49,26688.0
1992-08-12,dominicks,50,1.0,1.89,4288.0
1992-08-19,dominicks,50,0.228682783,2.326737768,0.0
1992-08-26,dominicks,50,0.0,1.79,11200.0
1992-09-02,dominicks,50,0.0,1.29,5568.0
1992-09-09,dominicks,50,0.0,1.99,2624.0
1992-09-16,dominicks,50,0.0,2.13,1152.0
1992-09-23,dominicks,50,0.0,2.13,2240.0
1992-09-30,dominicks,50,0.0,1.49,24384.0
1992-10-07,dominicks,50,0.0,2.13,4224.0
1990-06-20,dominicks,51,1.0,1.59,7360.0
1990-06-27,dominicks,51,0.0,2.49,1472.0
1990-07-04,dominicks,51,0.0,2.49,832.0
1990-07-11,dominicks,51,0.0,2.49,4672.0
1990-07-18,dominicks,51,0.0,2.49,1536.0
1990-07-25,dominicks,51,0.0,2.49,1024.0
1990-08-01,dominicks,51,0.0,2.49,5760.0
1990-08-08,dominicks,51,1.0,2.09,5760.0
1990-08-15,dominicks,51,0.0,2.09,2432.0
1990-08-22,dominicks,51,0.0,2.09,1152.0
1990-08-29,dominicks,51,0.0,2.09,704.0
1990-09-05,dominicks,51,1.0,1.89,32896.0
1990-09-12,dominicks,51,0.0,1.89,9216.0
1990-09-19,dominicks,51,0.0,1.89,12224.0
1990-09-26,dominicks,51,0.0,1.79,7232.0
1990-10-03,dominicks,51,1.0,1.79,35072.0
1990-10-10,dominicks,51,0.0,1.79,10304.0
1990-10-17,dominicks,51,0.0,2.49,896.0
1990-10-24,dominicks,51,1.0,1.24,84608.0
1990-10-31,dominicks,51,0.0,1.59,1664.0
1990-11-07,dominicks,51,1.0,1.59,38848.0
1990-11-14,dominicks,51,0.0,1.29,21056.0
1990-11-21,dominicks,51,0.0,0.99,59520.0
1990-11-28,dominicks,51,1.0,1.59,19392.0
1990-12-05,dominicks,51,1.0,2.49,44992.0
1990-12-12,dominicks,51,0.0,2.19,8640.0
1990-12-19,dominicks,51,1.0,1.39,43776.0
1990-12-26,dominicks,51,0.0,2.19,2176.0
1991-01-02,dominicks,51,0.0,2.19,1024.0
1991-01-09,dominicks,51,0.0,2.19,1920.0
1991-01-16,dominicks,51,1.0,0.99,140288.0
1991-01-23,dominicks,51,0.0,2.19,640.0
1991-01-30,dominicks,51,0.0,2.19,4864.0
1991-02-06,dominicks,51,1.0,1.49,49472.0
1991-02-13,dominicks,51,0.0,1.49,8704.0
1991-02-20,dominicks,51,0.0,2.19,2048.0
1991-02-27,dominicks,51,0.228682783,2.326737768,24981.33333
1991-03-06,dominicks,51,0.228682783,2.326737768,47914.66667
1991-03-13,dominicks,51,1.0,1.09,70848.0
1991-03-20,dominicks,51,0.0,2.19,1856.0
1991-03-27,dominicks,51,0.228682783,2.326737768,1685.3333329999996
1991-04-03,dominicks,51,0.228682783,2.326737768,1514.666667
1991-04-10,dominicks,51,0.228682783,2.326737768,1344.0
1991-04-17,dominicks,51,0.228682783,2.326737768,1173.333333
1991-04-24,dominicks,51,0.228682783,2.326737768,1002.666667
1991-05-01,dominicks,51,1.0,2.19,832.0
1991-05-08,dominicks,51,0.0,2.19,1728.0
1991-05-15,dominicks,51,0.0,2.19,768.0
1991-05-22,dominicks,51,0.0,2.19,3776.0
1991-05-29,dominicks,51,1.0,1.59,27840.0
1991-06-05,dominicks,51,0.0,1.59,11648.0
1991-06-12,dominicks,51,0.0,2.19,2816.0
1991-06-19,dominicks,51,1.0,1.41,14080.0
1991-06-26,dominicks,51,0.0,1.29,9536.0
1991-07-03,dominicks,51,0.0,1.89,2304.0
1991-07-10,dominicks,51,0.0,1.89,3136.0
1991-07-17,dominicks,51,1.0,1.59,21248.0
1991-07-24,dominicks,51,0.0,1.59,3200.0
1991-07-31,dominicks,51,0.0,1.89,4480.0
1991-08-07,dominicks,51,1.0,0.99,67392.0
1991-08-14,dominicks,51,0.0,0.99,32576.0
1991-08-21,dominicks,51,1.0,1.49,22080.0
1991-08-28,dominicks,51,0.0,1.49,3456.0
1991-09-04,dominicks,51,0.0,1.39,6912.0
1991-09-11,dominicks,51,0.0,1.39,2560.0
1991-09-18,dominicks,51,0.0,1.39,6016.0
1991-09-25,dominicks,51,1.0,1.58,13504.0
1991-10-02,dominicks,51,0.0,1.58,7104.0
1991-10-09,dominicks,51,0.0,1.58,8448.0
1991-10-16,dominicks,51,1.0,1.58,27584.0
1991-10-23,dominicks,51,0.228682783,2.326737768,15904.0
1991-10-30,dominicks,51,0.0,1.58,4224.0
1991-11-06,dominicks,51,0.0,1.58,4864.0
1991-11-13,dominicks,51,1.0,1.58,5120.0
1991-11-20,dominicks,51,0.0,1.58,6720.0
1991-11-27,dominicks,51,0.0,1.58,3072.0
1991-12-04,dominicks,51,1.0,1.58,9408.0
1991-12-11,dominicks,51,0.0,1.58,21760.0
1991-12-18,dominicks,51,1.0,1.58,21312.0
1991-12-25,dominicks,51,0.0,1.58,3136.0
1992-01-01,dominicks,51,1.0,1.58,5952.0
1992-01-08,dominicks,51,0.0,1.58,5760.0
1992-01-15,dominicks,51,0.0,1.58,1280.0
1992-01-22,dominicks,51,0.0,1.58,4544.0
1992-01-29,dominicks,51,0.0,1.58,12288.0
1992-02-05,dominicks,51,0.0,1.58,45568.0
1992-02-12,dominicks,51,0.0,1.58,4224.0
1992-02-19,dominicks,51,0.0,1.58,2112.0
1992-02-26,dominicks,51,0.0,1.58,6720.0
1992-03-04,dominicks,51,0.0,1.58,16320.0
1992-03-11,dominicks,51,1.0,1.58,48960.0
1992-03-18,dominicks,51,0.0,1.58,8384.0
1992-03-25,dominicks,51,0.0,1.58,26240.0
1992-04-01,dominicks,51,0.0,1.58,9600.0
1992-04-08,dominicks,51,0.0,1.58,2368.0
1992-04-15,dominicks,51,0.0,1.58,4544.0
1992-04-22,dominicks,51,1.0,1.29,59840.0
1992-04-29,dominicks,51,0.0,1.29,9280.0
1992-05-06,dominicks,51,0.0,1.89,5696.0
1992-05-13,dominicks,51,0.0,1.89,6656.0
1992-05-20,dominicks,51,0.0,1.99,3456.0
1992-05-27,dominicks,51,0.0,1.69,11392.0
1992-06-03,dominicks,51,0.0,1.69,57536.0
1992-06-10,dominicks,51,0.0,1.69,17344.0
1992-06-17,dominicks,51,0.0,1.99,5312.0
1992-06-24,dominicks,51,0.228682783,2.326737768,0.0
1992-07-01,dominicks,51,0.0,1.99,20736.0
1992-07-08,dominicks,51,0.0,1.99,3008.0
1992-07-15,dominicks,51,0.0,1.29,16576.0
1992-07-22,dominicks,51,0.0,1.99,3584.0
1992-07-29,dominicks,51,0.0,1.69,4096.0
1992-08-05,dominicks,51,1.0,1.49,33024.0
1992-08-12,dominicks,51,1.0,1.89,4224.0
1992-08-19,dominicks,51,0.0,1.99,2688.0
1992-08-26,dominicks,51,0.0,1.79,11520.0
1992-09-02,dominicks,51,0.0,1.29,7360.0
1992-09-09,dominicks,51,0.0,1.99,1472.0
1992-09-16,dominicks,51,0.0,1.85,2240.0
1992-09-23,dominicks,51,0.0,1.85,1344.0
1992-09-30,dominicks,51,0.0,1.49,38272.0
1992-10-07,dominicks,51,0.0,1.85,5248.0
1990-06-20,dominicks,52,1.0,1.59,4864.0
1990-06-27,dominicks,52,0.0,2.69,1408.0
1990-07-04,dominicks,52,0.0,2.69,1088.0
1990-07-11,dominicks,52,0.0,2.69,2752.0
1990-07-18,dominicks,52,0.0,2.69,2432.0
1990-07-25,dominicks,52,0.0,2.69,960.0
1990-08-01,dominicks,52,0.0,2.69,4736.0
1990-08-08,dominicks,52,1.0,2.09,5120.0
1990-08-15,dominicks,52,0.0,2.09,6592.0
1990-08-22,dominicks,52,0.0,2.09,2688.0
1990-08-29,dominicks,52,0.0,2.09,1344.0
1990-09-05,dominicks,52,1.0,1.89,24000.0
1990-09-12,dominicks,52,0.228682783,2.326737768,16736.0
1990-09-19,dominicks,52,0.0,1.89,9472.0
1990-09-26,dominicks,52,0.0,1.79,7040.0
1990-10-03,dominicks,52,1.0,1.79,25984.0
1990-10-10,dominicks,52,0.0,1.79,4736.0
1990-10-17,dominicks,52,0.0,2.69,384.0
1990-10-24,dominicks,52,1.0,1.24,57216.0
1990-10-31,dominicks,52,0.0,1.59,1344.0
1990-11-07,dominicks,52,1.0,1.59,15040.0
1990-11-14,dominicks,52,0.0,1.29,13056.0
1990-11-21,dominicks,52,0.0,0.99,20992.0
1990-11-28,dominicks,52,1.0,1.59,12928.0
1990-12-05,dominicks,52,1.0,2.49,33344.0
1990-12-12,dominicks,52,0.0,2.69,5504.0
1990-12-19,dominicks,52,1.0,1.39,30144.0
1990-12-26,dominicks,52,0.0,2.69,1216.0
1991-01-02,dominicks,52,0.0,2.69,896.0
1991-01-09,dominicks,52,0.0,2.69,704.0
1991-01-16,dominicks,52,1.0,0.99,90112.0
1991-01-23,dominicks,52,0.0,2.69,9600.0
1991-01-30,dominicks,52,0.0,2.69,3776.0
1991-02-06,dominicks,52,1.0,1.49,22592.0
1991-02-13,dominicks,52,0.0,1.49,8000.0
1991-02-20,dominicks,52,0.0,2.69,448.0
1991-02-27,dominicks,52,0.0,2.69,2560.0
1991-03-06,dominicks,52,1.0,1.99,5952.0
1991-03-13,dominicks,52,1.0,1.09,49472.0
1991-03-20,dominicks,52,0.0,2.69,704.0
1991-03-27,dominicks,52,0.0,2.69,3008.0
1991-04-03,dominicks,52,1.0,1.59,13696.0
1991-04-10,dominicks,52,0.0,1.59,11072.0
1991-04-17,dominicks,52,0.0,1.59,5568.0
1991-04-24,dominicks,52,1.0,0.99,82752.0
1991-05-01,dominicks,52,1.0,2.69,896.0
1991-05-08,dominicks,52,0.0,2.69,960.0
1991-05-15,dominicks,52,0.0,2.69,1152.0
1991-05-22,dominicks,52,0.0,2.69,3520.0
1991-05-29,dominicks,52,1.0,1.59,30848.0
1991-06-05,dominicks,52,0.0,1.59,9728.0
1991-06-12,dominicks,52,0.0,2.69,448.0
1991-06-19,dominicks,52,1.0,1.49,14592.0
1991-06-26,dominicks,52,0.0,1.29,3648.0
1991-07-03,dominicks,52,0.0,1.99,1664.0
1991-07-10,dominicks,52,0.0,1.99,2944.0
1991-07-17,dominicks,52,1.0,1.59,15424.0
1991-07-24,dominicks,52,0.228682783,2.326737768,22720.0
1991-07-31,dominicks,52,0.228682783,2.326737768,30016.0
1991-08-07,dominicks,52,1.0,0.99,37312.0
1991-08-14,dominicks,52,0.0,0.99,9408.0
1991-08-21,dominicks,52,1.0,1.49,26944.0
1991-08-28,dominicks,52,0.0,1.49,10176.0
1991-09-04,dominicks,52,0.0,1.39,10112.0
1991-09-11,dominicks,52,0.0,1.39,9792.0
1991-09-18,dominicks,52,0.0,1.39,6336.0
1991-09-25,dominicks,52,1.0,1.58,6976.0
1991-10-02,dominicks,52,0.0,1.58,7104.0
1991-10-09,dominicks,52,0.0,1.58,7104.0
1991-10-16,dominicks,52,1.0,1.58,16192.0
1991-10-23,dominicks,52,0.0,1.58,6656.0
1991-10-30,dominicks,52,0.0,1.58,3648.0
1991-11-06,dominicks,52,0.0,1.58,3712.0
1991-11-13,dominicks,52,0.228682783,2.326737768,3157.333333
1991-11-20,dominicks,52,0.228682783,2.326737768,2602.666667
1991-11-27,dominicks,52,0.0,1.58,2048.0
1991-12-04,dominicks,52,1.0,1.58,47808.0
1991-12-11,dominicks,52,0.0,1.58,21120.0
1991-12-18,dominicks,52,1.0,1.58,19072.0
1991-12-25,dominicks,52,0.0,1.58,3776.0
1992-01-01,dominicks,52,1.0,1.58,5440.0
1992-01-08,dominicks,52,0.0,1.58,5184.0
1992-01-15,dominicks,52,0.0,1.58,3072.0
1992-01-22,dominicks,52,0.0,1.58,5696.0
1992-01-29,dominicks,52,0.0,1.58,8960.0
1992-02-05,dominicks,52,0.0,1.58,28160.0
1992-02-12,dominicks,52,0.0,1.58,6720.0
1992-02-19,dominicks,52,0.0,1.58,3648.0
1992-02-26,dominicks,52,0.0,1.58,6592.0
1992-03-04,dominicks,52,0.0,1.58,8640.0
1992-03-11,dominicks,52,1.0,1.58,49152.0
1992-03-18,dominicks,52,0.0,1.58,9472.0
1992-03-25,dominicks,52,0.0,1.58,27904.0
1992-04-01,dominicks,52,0.0,1.58,11584.0
1992-04-08,dominicks,52,0.0,1.58,3072.0
1992-04-15,dominicks,52,0.0,1.58,3520.0
1992-04-22,dominicks,52,1.0,1.29,42496.0
1992-04-29,dominicks,52,0.0,1.29,6080.0
1992-05-06,dominicks,52,0.0,1.99,5632.0
1992-05-13,dominicks,52,0.0,1.99,3776.0
1992-05-20,dominicks,52,0.0,2.09,2816.0
1992-05-27,dominicks,52,0.0,1.69,7488.0
1992-06-03,dominicks,52,0.0,1.69,53888.0
1992-06-10,dominicks,52,0.0,1.69,23744.0
1992-06-17,dominicks,52,0.0,2.09,4096.0
1992-06-24,dominicks,52,0.0,2.09,3392.0
1992-07-01,dominicks,52,0.0,1.99,2624.0
1992-07-08,dominicks,52,0.228682783,2.326737768,0.0
1992-07-15,dominicks,52,0.0,1.29,9792.0
1992-07-22,dominicks,52,0.0,2.09,5184.0
1992-07-29,dominicks,52,0.0,1.69,10432.0
1992-08-05,dominicks,52,1.0,1.49,37952.0
1992-08-12,dominicks,52,1.0,1.99,4672.0
1992-08-19,dominicks,52,0.0,2.09,1088.0
1992-08-26,dominicks,52,0.0,1.89,7680.0
1992-09-02,dominicks,52,0.0,1.29,9280.0
1992-09-09,dominicks,52,0.0,2.09,1472.0
1992-09-16,dominicks,52,0.0,2.09,1280.0
1992-09-23,dominicks,52,0.0,2.09,3776.0
1992-09-30,dominicks,52,0.0,1.49,40704.0
1992-10-07,dominicks,52,0.0,2.09,3392.0
1990-06-20,dominicks,53,1.0,1.59,9280.0
1990-06-27,dominicks,53,0.0,2.69,2432.0
1990-07-04,dominicks,53,0.0,2.69,2560.0
1990-07-11,dominicks,53,0.0,2.69,2944.0
1990-07-18,dominicks,53,0.0,2.69,1280.0
1990-07-25,dominicks,53,0.0,2.69,1024.0
1990-08-01,dominicks,53,0.0,2.69,3456.0
1990-08-08,dominicks,53,1.0,2.09,5760.0
1990-08-15,dominicks,53,0.0,2.09,2304.0
1990-08-22,dominicks,53,0.0,2.09,2752.0
1990-08-29,dominicks,53,0.0,2.09,2112.0
1990-09-05,dominicks,53,1.0,1.89,55552.0
1990-09-12,dominicks,53,0.0,1.89,14784.0
1990-09-19,dominicks,53,0.0,1.89,13824.0
1990-09-26,dominicks,53,0.0,1.79,8256.0
1990-10-03,dominicks,53,1.0,1.79,41664.0
1990-10-10,dominicks,53,0.0,1.79,9664.0
1990-10-17,dominicks,53,0.0,2.69,1472.0
1990-10-24,dominicks,53,1.0,1.24,153984.0
1990-10-31,dominicks,53,0.0,1.59,1664.0
1990-11-07,dominicks,53,1.0,1.59,31552.0
1990-11-14,dominicks,53,0.0,1.29,45120.0
1990-11-21,dominicks,53,0.0,0.99,57216.0
1990-11-28,dominicks,53,1.0,1.59,15936.0
1990-12-05,dominicks,53,1.0,2.49,57088.0
1990-12-12,dominicks,53,0.0,2.69,11072.0
1990-12-19,dominicks,53,1.0,1.39,48640.0
1990-12-26,dominicks,53,0.0,2.69,512.0
1991-01-02,dominicks,53,0.228682783,2.326737768,1472.0
1991-01-09,dominicks,53,0.0,2.69,2432.0
1991-01-16,dominicks,53,1.0,0.99,208192.0
1991-01-23,dominicks,53,0.0,2.69,1728.0
1991-01-30,dominicks,53,0.0,2.69,3328.0
1991-02-06,dominicks,53,1.0,1.49,58368.0
1991-02-13,dominicks,53,0.0,1.49,22720.0
1991-02-20,dominicks,53,0.0,2.69,832.0
1991-02-27,dominicks,53,0.0,2.69,4096.0
1991-03-06,dominicks,53,1.0,1.99,7296.0
1991-03-13,dominicks,53,1.0,1.09,98944.0
1991-03-20,dominicks,53,0.0,2.69,21184.0
1991-03-27,dominicks,53,0.0,2.69,5824.0
1991-04-03,dominicks,53,1.0,1.59,14784.0
1991-04-10,dominicks,53,0.0,1.59,10496.0
1991-04-17,dominicks,53,0.0,1.59,6720.0
1991-04-24,dominicks,53,1.0,0.99,207360.0
1991-05-01,dominicks,53,1.0,2.69,1664.0
1991-05-08,dominicks,53,0.0,2.69,1856.0
1991-05-15,dominicks,53,0.0,2.69,768.0
1991-05-22,dominicks,53,0.0,2.69,8512.0
1991-05-29,dominicks,53,1.0,1.59,60800.0
1991-06-05,dominicks,53,0.0,1.59,10240.0
1991-06-12,dominicks,53,0.0,2.39,2624.0
1991-06-19,dominicks,53,1.0,1.49,15232.0
1991-06-26,dominicks,53,0.0,1.29,13824.0
1991-07-03,dominicks,53,0.0,1.99,3520.0
1991-07-10,dominicks,53,0.0,1.99,5632.0
1991-07-17,dominicks,53,1.0,1.59,30592.0
1991-07-24,dominicks,53,0.0,1.59,14912.0
1991-07-31,dominicks,53,0.0,1.99,15168.0
1991-08-07,dominicks,53,1.0,0.99,116224.0
1991-08-14,dominicks,53,0.0,0.99,48704.0
1991-08-21,dominicks,53,1.0,1.49,44224.0
1991-08-28,dominicks,53,0.0,1.49,12736.0
1991-09-04,dominicks,53,0.0,1.39,28800.0
1991-09-11,dominicks,53,0.0,1.39,35072.0
1991-09-18,dominicks,53,0.0,1.39,2304.0
1991-09-25,dominicks,53,1.0,1.58,17216.0
1991-10-02,dominicks,53,0.0,1.58,12160.0
1991-10-09,dominicks,53,0.0,1.58,9344.0
1991-10-16,dominicks,53,1.0,1.58,45888.0
1991-10-23,dominicks,53,0.0,1.58,10816.0
1991-10-30,dominicks,53,0.0,1.58,6528.0
1991-11-06,dominicks,53,0.0,1.58,4736.0
1991-11-13,dominicks,53,1.0,1.58,18368.0
1991-11-20,dominicks,53,0.0,1.58,8384.0
1991-11-27,dominicks,53,0.0,1.58,3840.0
1991-12-04,dominicks,53,1.0,1.58,22848.0
1991-12-11,dominicks,53,0.0,1.58,25024.0
1991-12-18,dominicks,53,1.0,1.58,21824.0
1991-12-25,dominicks,53,0.0,1.58,6464.0
1992-01-01,dominicks,53,1.0,1.58,11648.0
1992-01-08,dominicks,53,0.0,1.58,9024.0
1992-01-15,dominicks,53,0.0,1.58,3968.0
1992-01-22,dominicks,53,0.0,1.58,6912.0
1992-01-29,dominicks,53,0.0,1.58,17536.0
1992-02-05,dominicks,53,0.0,1.58,60800.0
1992-02-12,dominicks,53,0.0,1.58,12928.0
1992-02-19,dominicks,53,0.0,1.58,5632.0
1992-02-26,dominicks,53,0.0,1.58,23680.0
1992-03-04,dominicks,53,0.0,1.58,9280.0
1992-03-11,dominicks,53,1.0,1.58,65088.0
1992-03-18,dominicks,53,0.0,1.58,23872.0
1992-03-25,dominicks,53,0.0,1.58,36800.0
1992-04-01,dominicks,53,0.0,1.58,4736.0
1992-04-08,dominicks,53,0.0,1.58,2176.0
1992-04-15,dominicks,53,0.0,1.58,25216.0
1992-04-22,dominicks,53,1.0,1.29,70528.0
1992-04-29,dominicks,53,0.0,1.29,25728.0
1992-05-06,dominicks,53,0.0,1.99,6592.0
1992-05-13,dominicks,53,0.0,1.99,6848.0
1992-05-20,dominicks,53,0.0,2.09,7808.0
1992-05-27,dominicks,53,0.0,1.69,34816.0
1992-06-03,dominicks,53,0.0,1.69,86208.0
1992-06-10,dominicks,53,0.0,1.69,30272.0
1992-06-17,dominicks,53,0.228682783,2.326737768,0.0
1992-06-24,dominicks,53,0.0,2.09,4992.0
1992-07-01,dominicks,53,0.0,1.99,14336.0
1992-07-08,dominicks,53,0.0,1.99,11840.0
1992-07-15,dominicks,53,0.0,1.29,18432.0
1992-07-22,dominicks,53,0.0,2.09,4672.0
1992-07-29,dominicks,53,0.0,1.69,8640.0
1992-08-05,dominicks,53,1.0,1.49,64000.0
1992-08-12,dominicks,53,1.0,1.99,4032.0
1992-08-19,dominicks,53,0.0,2.09,1984.0
1992-08-26,dominicks,53,0.0,1.89,19968.0
1992-09-02,dominicks,53,0.0,1.29,6784.0
1992-09-09,dominicks,53,0.0,2.09,4416.0
1992-09-16,dominicks,53,0.0,2.24,3328.0
1992-09-23,dominicks,53,0.0,2.24,6400.0
1992-09-30,dominicks,53,0.0,1.49,60928.0
1992-10-07,dominicks,53,0.0,2.24,6208.0
1990-06-20,dominicks,54,1.0,1.59,1984.0
1990-06-27,dominicks,54,0.0,2.49,1408.0
1990-07-04,dominicks,54,0.0,2.49,3200.0
1990-07-11,dominicks,54,0.0,2.49,1728.0
1990-07-18,dominicks,54,0.0,2.49,1088.0
1990-07-25,dominicks,54,0.0,2.49,832.0
1990-08-01,dominicks,54,0.0,2.49,3072.0
1990-08-08,dominicks,54,1.0,2.09,4864.0
1990-08-15,dominicks,54,0.0,2.09,1984.0
1990-08-22,dominicks,54,0.0,2.09,1856.0
1990-08-29,dominicks,54,0.0,2.09,960.0
1990-09-05,dominicks,54,1.0,1.89,20288.0
1990-09-12,dominicks,54,0.0,1.89,6528.0
1990-09-19,dominicks,54,0.0,1.89,8192.0
1990-09-26,dominicks,54,0.0,1.79,7232.0
1990-10-03,dominicks,54,1.0,1.79,20608.0
1990-10-10,dominicks,54,0.0,1.79,9280.0
1990-10-17,dominicks,54,0.0,2.49,1600.0
1990-10-24,dominicks,54,1.0,1.24,57920.0
1990-10-31,dominicks,54,0.0,1.59,1536.0
1990-11-07,dominicks,54,1.0,1.59,18432.0
1990-11-14,dominicks,54,0.0,1.29,22080.0
1990-11-21,dominicks,54,0.0,0.99,25280.0
1990-11-28,dominicks,54,1.0,1.59,15552.0
1990-12-05,dominicks,54,1.0,2.49,32256.0
1990-12-12,dominicks,54,0.0,2.19,9344.0
1990-12-19,dominicks,54,1.0,1.39,27904.0
1990-12-26,dominicks,54,0.0,2.19,2240.0
1991-01-02,dominicks,54,0.0,2.19,1664.0
1991-01-09,dominicks,54,0.0,2.19,3520.0
1991-01-16,dominicks,54,1.0,0.99,90688.0
1991-01-23,dominicks,54,0.0,2.19,1856.0
1991-01-30,dominicks,54,0.0,2.19,5568.0
1991-02-06,dominicks,54,1.0,1.49,34752.0
1991-02-13,dominicks,54,0.0,1.49,11968.0
1991-02-20,dominicks,54,0.0,2.19,1152.0
1991-02-27,dominicks,54,0.0,2.19,1728.0
1991-03-06,dominicks,54,1.0,1.99,4800.0
1991-03-13,dominicks,54,1.0,1.09,41216.0
1991-03-20,dominicks,54,0.0,2.19,1216.0
1991-03-27,dominicks,54,0.0,2.19,3520.0
1991-04-03,dominicks,54,1.0,1.59,9536.0
1991-04-10,dominicks,54,0.0,1.59,7616.0
1991-04-17,dominicks,54,0.0,1.59,4672.0
1991-04-24,dominicks,54,1.0,0.99,83840.0
1991-05-01,dominicks,54,1.0,2.19,704.0
1991-05-08,dominicks,54,0.0,2.19,1344.0
1991-05-15,dominicks,54,0.0,2.19,1152.0
1991-05-22,dominicks,54,0.0,2.19,5184.0
1991-05-29,dominicks,54,1.0,1.59,18176.0
1991-06-05,dominicks,54,0.0,1.59,4096.0
1991-06-12,dominicks,54,0.0,2.09,2048.0
1991-06-19,dominicks,54,1.0,1.41,7872.0
1991-06-26,dominicks,54,0.0,1.29,15744.0
